0.2857143
0.42857143
1.0
1.5714285
2.4285715
3.7142856
4.857143
6.714286
10.714286
16.142857
22.571428
29.428572
37.0
41.714287
46.57143
50.142857
53.714287
54.0
54.42857
58.142857
65.85714
72.14286
77.0
80.71429
86.57143
93.85714
100.0
102.0
107.57143
112.57143
117.85714
120.71429
122.71429
122.14286
120.57143
117.57143
114.42857
109.71429
108.85714
102.28571
98.0
96.14286
91.71429
87.85714
81.14286
75.0
71.14286
63.42857
60.0
54.714287
51.0
48.42857
44.857143
43.42857
42.285713
39.42857
38.42857
35.0
35.0
33.285713
0.0
0.0
0.0
0.0
0.0
0.0
