14751
15275.7142857143
15854.7142857143
15003.4285714286
15639.2857142857
16392.2857142857
17071.7142857143
17391.5714285714
18232.7142857143
19097.7142857143
21445.7142857143
22243.7142857143
23233.7142857143
23931.5714285714
24399.7142857143
26183.7142857143
28414
31924.7142857143
36323.1428571429
40361.4285714286
39102.2857142857
41455.2857142857
51662.2857142857
63743.1428571429
77926.2857142857
91815.1428571429
101785.857142857
104297.571428571
108537.857142857
120490.285714286
128330.571428571
